"","ID","title","description","streetaddress","city","state","amenityfeatures","type","unclear_address","Year","cruisy"
"9046","NY3037","Taft Hotel Bar","7th Ave at 50th St.",NA,"Manhattan","NY","(M)","Hotel,Bars/Clubs","Verified Location",1969,"FALSE"
"9047","NY3038","Two Turtles",NA,"122 E 27th St.","Manhattan","NY","(R)","Restaurant","Google Verified Location",1969,"FALSE"
"9048","NY3039","Yukon",NA,"140 E 45th St.","Manhattan","NY","(R),(PE)","Restaurant","Google Verified Location",1969,"FALSE"
"9049","NY3154","Beesho's","Amsterdam & 67th St",NA,"Manhattan","NY",NA,"Bars/Clubs","Google Verified Location",1966,"FALSE"
"9050","NY3155","Blue Bunny",NA,"148 W 46th St.","Manhattan","NY","(*),(P),(D)","Bars/Clubs","Google Verified Location",1966,"FALSE"
"9051","NY3156","Bon Soir",NA,"40 W 80th St.","Manhattan","NY",NA,"Bars/Clubs","Google Verified Location",1966,"FALSE"
"9052","NY3157","Camp","(after hours)","62 W 66th St.","Manhattan","NY",NA,"Bars/Clubs","Google Verified Location",1966,"FALSE"
"9053","NY3158","Candlelight Lounge",NA,"309 Amsterdam","Manhattan","NY",NA,"Bars/Clubs","Google Verified Location",1966,"FALSE"
"9054","NY3159","Candy Store","(jackets required)","44 W 56th St.","Manhattan","NY","(P),(*)","Bars/Clubs","Google Verified Location",1966,"FALSE"
"9055","NY3160","Coral Lounge","52nd St & 8th Av",NA,"Manhattan","NY",NA,"Bars/Clubs","Verified Location",1966,"FALSE"
"9056","NY3161","Eighty-Two Club",NA,"82 E 4th St.","Manhattan","NY","(M)","Bars/Clubs","Google Verified Location",1966,"FALSE"
"9057","NY3162","Everhard Baths",NA,"28 W 28th St.","Manhattan","NY",NA,"Baths","Google Verified Location",1966,"FALSE"
"9058","NY3163","Fedora",NA,"239 W 4th St.","Manhattan","NY","(R)","Restaurant","Google Verified Location",1966,"FALSE"
"9059","NY3164","Four-O-Eight","(after hours) at 79th St","408 Amsterdam","Manhattan","NY",NA,"Bars/Clubs","Google Verified Location",1966,"FALSE"
"9060","NY3165","Four Seasons","(bar only)","99 E 52nd ","Manhattan","NY","(R),(M),(PE)","Bars/Clubs,Hotel,Restaurant","Google Verified Location",1966,"FALSE"
"9061","NY3166","Gantry",NA,"105 W 13th St.","Manhattan","NY","(R),(PE)","Restaurant","Google Verified Location",1966,"FALSE"
"9062","NY3167","Gotham Hotel Bar","5th Av & 55th St",NA,"Manhattan","NY","(M),(PE)","Bars/Clubs,Hotel","Verified Location",1966,"FALSE"
"9063","NY3168","Julius","(best Sundays)","159 W 10th St.","Manhattan","NY","(*)","Bars/Clubs","Google Verified Location",1966,"FALSE"
"9064","NY3169","L'Entrigue",NA,"35 W 56th St.","Manhattan","NY","(R)","Restaurant","Google Verified Location",1966,"FALSE"
"9065","NY3170","Milano's","72nd St & Amsterdam",NA,"Manhattan","NY",NA,"Bars/Clubs","Verified Location",1966,"FALSE"
"9066","NY3171","Mr Morris Baths",NA,"1944 Madison","Manhattan","NY",NA,"Baths","Google Verified Location",1966,"FALSE"
"9067","NY3172","Mystique",NA,"256 E 49th St.","Manhattan","NY","(R),(P),(D),(*)","Bars/Clubs,Restaurant","Google Verified Location",1966,"FALSE"
"9068","NY3173","Omnibus",NA,"69 W 10th St.","Manhattan","NY","(R)","Restaurant","Google Verified Location",1966,"FALSE"
"9069","NY3174","Pauline's","7th Av & 133rd St.",NA,"Manhattan","NY",NA,"Bars/Clubs","Verified Location",1966,"FALSE"
"9070","NY3175","Red Swing",NA,"57 Lexington","Manhattan","NY",NA,"Bars/Clubs","Google Verified Location",1966,"FALSE"
"9071","NY3176","Sauna Baths","58th St bet 5th & 6th Avs",NA,"Manhattan","NY",NA,"Baths","Location could not be verified. General city or location coordinates used.",1966,"FALSE"
"9072","NY3177","Seymour's","(small bar upstairs, large crowded main room thru back & downstairs)","54 W 45th St.","Manhattan","NY","(P),(*)","Bars/Clubs","Google Verified Location",1966,"FALSE"
"9073","NY3178","Seventeen Barrow",NA,"17 Barrow St.","Manhattan","NY",NA,"Bars/Clubs","Google Verified Location",1966,"FALSE"
"9074","NY3179","Waikiki","(may close summer '66)","432 Av of the Americas","Manhattan","NY",NA,"Bars/Clubs","Google Verified Location",1966,"FALSE"
"9075","NY3180","Washington Square","(after hours) Broadway at 3rd",NA,"Manhattan","NY","(C),(D)","Bars/Clubs","Verified Location",1966,"FALSE"
"9076","NY3181","Yukon",NA,"140 E 53rd St.","Manhattan","NY",NA,"Bars/Clubs","Google Verified Location",1966,"FALSE"
"9077","NY3211","Astor Hotel Bar","Broadway & 44th",NA,"Manhattan","NY","(PE)","Bars/Clubs,Hotel","Verified Location",1965,"FALSE"
"9078","NY3212","Beachcomber","6th Av & 11th St.",NA,"Manhattan","NY",NA,"Bars/Clubs","Verified Location",1965,"FALSE"
"9079","NY3213","Bon Soir","(night club- bar only)","40 W 8th St.","Manhattan","NY",NA,"Bars/Clubs","Google Verified Location",1965,"FALSE"
"9080","NY3214","Burton's",NA,"267 Amsterdam","Manhattan","NY",NA,"Bars/Clubs","Google Verified Location",1965,"FALSE"
"9081","NY3215","East Nineteenth","19th nr 5th Av",NA,"Manhattan","NY","(*)","Bars/Clubs","Location could not be verified. General city or location coordinates used.",1965,"FALSE"
"9082","NY3216","Eighty-Two Club",NA,"82 E 4th ","Manhattan","NY","(M),(S)","Bars/Clubs","Google Verified Location",1965,"FALSE"
"9083","NY3217","Everhard Baths",NA,"28 W 28th St.","Manhattan","NY",NA,"Baths","Google Verified Location",1965,"FALSE"
"9084","NY3218","Fedora",NA,"239 W 4th St.","Manhattan","NY","(R)","Restaurant","Google Verified Location",1965,"FALSE"
"9085","NY3219","Festival",NA,"40 E 26th St.","Manhattan","NY","(D),(*)","Bars/Clubs","Google Verified Location",1965,"FALSE"
"9086","NY3220","Finale",NA,"48 Barrow","Manhattan","NY","(R)","Restaurant","Google Verified Location",1965,"FALSE"
"9087","NY3221","Five Oaks ",NA,"49 Grove","Manhattan","NY",NA,"Bars/Clubs","Google Verified Location",1965,"FALSE"
"9088","NY3222","Four G's",NA,"105 Christopher St.","Manhattan","NY",NA,"Bars/Clubs","Google Verified Location",1965,"FALSE"
"9089","NY3223","Four Seasons","(bar only)","99 E 52 St.","Manhattan","NY",NA,"Bars/Clubs,Hotel","Google Verified Location",1965,"FALSE"
"9090","NY3224","Freddie's ",NA,"411 Bleecker","Manhattan","NY",NA,"Bars/Clubs","Google Verified Location",1965,"FALSE"
"9091","NY3225","Gino's Gallery",NA,"62 W 9th ","Manhattan","NY","(*)","Bars/Clubs","Google Verified Location",1965,"FALSE"
"9092","NY3226","Gotham Hotel Men's Bar","55th St & 5th Av",NA,"Manhattan","NY","(PE)","Bars/Clubs,Hotel","Verified Location",1965,"FALSE"
"9093","NY3227","Haven ",NA,"133 Columbus","Manhattan","NY",NA,"Bars/Clubs","Google Verified Location",1965,"FALSE"
"9094","NY3228","Julius",NA,"159 W 10th St.","Manhattan","NY","(*)","Bars/Clubs","Google Verified Location",1965,"FALSE"
"9095","NY3229","Kelly's","(A-T)","133 W 45th St.","Manhattan","NY","(*)","Bars/Clubs","Google Verified Location",1965,"FALSE"
"9096","NY3230","Mt Morris Baths",NA,"1944 Madison","Manhattan","NY",NA,"Baths","Google Verified Location",1965,"FALSE"
"9097","NY3231","Oak Room","Plaza Hotel 59th St & 5th Av",NA,"Manhattan","NY","(M),(PE)","Bars/Clubs,Hotel","Verified Location",1965,"FALSE"
"9098","NY3232","Pam Pam",NA,"800 3rd Av","Manhattan","NY","(C)","Bars/Clubs","Google Verified Location",1965,"FALSE"
"9099","NY3233","Pilgrims",NA,"49 E 10th St.","Manhattan","NY","(R)","Restaurant","Google Verified Location",1965,"FALSE"
"9100","NY3234","San Remo",NA,"93 McDougal","Manhattan","NY","(M)","Bars/Clubs","Google Verified Location",1965,"FALSE"
"9101","NY3235","Show Place",NA,"146 W 4th St.","Manhattan","NY","(*)","Bars/Clubs","Google Verified Location",1965,"FALSE"
"9102","NY3236","Soribaya","74th St Bet Park Av & Lexington Av",NA,"Manhattan","NY","(M)","Bars/Clubs","Location could not be verified. General city or location coordinates used.",1965,"FALSE"
"9103","NY3237","Tar",NA,"21 Greenwich St.","Manhattan","NY","(R)","Restaurant","Google Verified Location",1965,"FALSE"
"9104","NY2308","Club Zero","Eliot at Metropolitan",NA,"Maspeth","NY",NA,"Bars/Clubs","Verified Location",1973,"FALSE"
"9105","NY2970","Twelve-O-One Club",NA,"1202 Broadway","Massapequa","NY",NA,"Bars/Clubs","Google Verified Location",1969,"FALSE"
"9106","NY3081","Twelve-O-One Club",NA,"1201 Broadway","Massapequa","NY",NA,"Bars/Clubs","Google Verified Location",1968,"FALSE"
"9107","NY3153","Twelve-O-One Club",NA,"1201 Broadway","Massapequa","NY",NA,"Bars/Clubs","Google Verified Location",1966,"FALSE"
"9108","NY178","Adonis Cinema","8th Ave. at 50th St.",NA,"Midtown","NY",NA,"Theatre","Verified Location",1980,"FALSE"
"9109","NY179","Backstage",NA,"318 W. 45th St.","Midtown","NY","(M),(R),(E)","Restaurant","Google Verified Location",1980,"FALSE"
"9110","NY180","Barefoot Boy","(Some Latins) (Disco)","304 E. 39th St.","Midtown","NY","(*),(YC),(D)","Bars/Clubs","Google Verified Location",1980,"FALSE"
"9111","NY181","Barnum Room","(Disco)","128 E. 45th St.","Midtown","NY","(YC),(D),(*)","Bars/Clubs","Google Verified Location",1980,"FALSE"
"9112","NY182","Beacon Baths",NA,"227 E. 45th St.","Midtown","NY","(OC)","Baths","Google Verified Location",1980,"FALSE"
"9113","NY183","Better Days","(Many B) (Disco) ","316 W. 49th St.","Midtown","NY","(B),(D),(*)","Bars/Clubs","Google Verified Location",1980,"FALSE"
"9114","NY184","Big Top Theatre","(Disco) (Lockers & showers) at 49th St.","1604 Broadway","Midtown","NY","(S),(E),(D)","Bars/Clubs,Baths","Google Verified Location",1980,"FALSE"
"9115","NY185","Bike Stop East","nr. 28th St.","381 3rd Ave.","Midtown","NY",NA,"Bars/Clubs","Google Verified Location",1980,"FALSE"
"9116","NY186","Broadway arms","(Baths)","218 W. 49th St.","Midtown","NY","(D)","Baths,Bars/Clubs","Google Verified Location",1980,"FALSE"
"9117","NY187","Club 1032 ","betw. 54th & 55th Sts.","1032 2nd Ave.","Midtown","NY",NA,"Bars/Clubs","Google Verified Location",1980,"FALSE"
"9118","NY188","Company ","at 27th St.","365 3rd Ave.","Midtown","NY","(R),(*)","Restaurant","Google Verified Location",1980,"FALSE"
"9119","NY189","Cowboy & Cowgirl","9'Top' in upper-midtown East side cruise bar) ('Humpy jocks') (Dome high priced hustlers)","244 E. 53rd St.","Midtown","NY","(*),(PT)","Bars/Clubs","Google Verified Location",1980,"TRUE"
"9120","NY190","Crossroad"," nr. 55th St.","858 9th Ave.","Midtown","NY",NA,"Bars/Clubs","Google Verified Location",1980,"FALSE"
"9121","NY191","Dakota","('Mixed bag') at 36th St.","550 3rd Ave.","Midtown","NY","(PT)","Bars/Clubs","Google Verified Location",1980,"FALSE"
"9122","NY192","Den ",NA,"264 W 43rd St.","Midtown","NY",NA,"Bars/Clubs","Google Verified Location",1980,"FALSE"
"9123","NY193","Eastside Sauna ","(Baths)","227 E. 56th St.","Midtown","NY","(*)","Baths","Google Verified Location",1980,"FALSE"
"9124","NY194","Eros Male Cinema",NA,"732 8th Ave.","Midtown","NY","(RT)","Theatre","Google Verified Location",1980,"FALSE"
"9125","NY195","Follies",NA,"232 W. 48th St.","Midtown","NY",NA,"Bars/Clubs","Google Verified Location",1980,"FALSE"
"9126","NY196","42nd St. Barracks","(Hotel-like baths) (Moving to 34th St.)","226 W. 42nd St.","Midtown","NY",NA,"Baths","Google Verified Location",1980,"FALSE"
"9127","NY197","55th St. Playhouse","(Cinema) 55th St nr. 7th Ave.",NA,"Midtown","NY",NA,"Theatre","Verified Location",1980,"FALSE"
"9128","NY198","Gaiety Male Burklesk",NA,"201 W. 46th St.","Midtown","NY",NA,"Bars/Clubs","Google Verified Location",1980,"FALSE"
"9129","NY199","G.G. Knickerbocker","('Drags', hustlers, transsexuals, go go boys) ","128 W. 45th St.","Midtown","NY","(D),(*)","Bars/Clubs","Google Verified Location",1980,"FALSE"
"9130","NY200","G.H. Club","(A few high-class midnight cowboys)","353 E. 53rd St.","Midtown","NY","(PE)","Bars/Clubs","Google Verified Location",1980,"FALSE"
"9131","NY201","Haymarket","(Snacks) at 47th St.","772 8th Ave.","Midtown","NY","(E),(PT)","Bars/Clubs","Google Verified Location",1980,"FALSE"
"9132","NY202","Ice Palace 57","(Disco)","57 W. 57th St.","Midtown","NY","(YC),(D),(*)","Bars/Clubs","Google Verified Location",1980,"FALSE"
"9133","NY203","Johnny's Pub",NA,"123 E. 47th St.","Midtown","NY","(R),(OC),(*)","Restaurant","Google Verified Location",1980,"FALSE"
"9134","NY204","King's All Male Theatre","(May be moving)",NA,"Midtown","NY",NA,"Theatre","Google Verified Location",1980,"FALSE"
"9135","NY205","La Fiesta ","(Many Latins)","253 W. 46th St.","Midtown","NY","(PT)","Bars/Clubs","Google Verified Location",1980,"FALSE"
"9136","NY206","Last Call","nr. 51st St.","975 2nd Ave.","Midtown","NY","(D),(PT),(*)","Bars/Clubs","Google Verified Location",1980,"FALSE"
"9137","NY207","La Stanza","(Italian R)","953 1st Ave.","Midtown","NY","(R)","Restaurant","Google Verified Location",1980,"FALSE"
"9138","NY208","Leather Rack","(Leather, books, arcade, etc.)","247 W. 42nd St.","Midtown","NY",NA,"Book Store,Business","Google Verified Location",1980,"FALSE"
"9139","NY209","Madison Card & Book Shop",NA,"123 E. 57th St.","Midtown","NY",NA,"Book Store","Google Verified Location",1980,"FALSE"
"9140","NY210","Menemsha Bar","Hotel Allerton","132 E. 57th St.","Midtown","NY","(OC)","Bars/Clubs,Hotel","Google Verified Location",1980,"FALSE"
"9141","NY211","Neptune's Pub","betw. 45th & 46th Sts.","730 8th Ave.","Midtown","NY","(PT)","Bars/Clubs","Google Verified Location",1980,"FALSE"
"9142","NY212","New David Cinema",NA,"236 W. 54th St.","Midtown","NY",NA,"Theatre","Google Verified Location",1980,"FALSE"
"9143","NY213","New Male Box","(Books, 'toys', peep shows) (Cruisy)","210 W. 42nd St.","Midtown","NY","(*)","Cruising Areas,Book Store,Theatre","Google Verified Location",1980,"TRUE"
"9144","NY214","New York, New York","(Unisex) (Disco)","33 E. 52nd St.","Midtown","NY","(P),(YC),(M),(D)","Bars/Clubs","Google Verified Location",1980,"FALSE"
"9145","NY215","Ossi Guest House",NA,"358 W. 30th St.","Midtown","NY","(H)","Hotel","Google Verified Location",1980,"FALSE"
"9146","NY216","Paradise- P.C.S. Club","(Disco) (3rd Floor)","35 W. 43rd St.","Midtown","NY","(P),(M),(D),(PT),(AH)","Bars/Clubs","Google Verified Location",1980,"FALSE"
"9147","NY217","Pigalle Pigalle","(French R)","1047 2nd Ave.","Midtown","NY","(R)","Restaurant","Google Verified Location",1980,"FALSE"
"9148","NY218","Place Across the Street",NA,"56 W. 46th St. ","Midtown","NY","(R)","Restaurant","Google Verified Location",1980,"FALSE"
"9149","NY219","Pleasure Chest","(Leather, 'toys' jewelry, etc.)","939 2nd Ave.","Midtown","NY","(*)","Business","Google Verified Location",1980,"FALSE"
"9150","NY220","Prive","1st Ave at 59th St.",NA,"Midtown","NY","(PE),(R)","Restaurant","Verified Location",1980,"FALSE"
"9151","NY221","Ramrod Theatre",NA,"210 W. 49th St.","Midtown","NY","(S),(E)","Theatre","Google Verified Location",1980,"FALSE"
"9152","NY222","Regency East",NA,"204 E. 58th St.","Midtown","NY",NA,"Bars/Clubs","Google Verified Location",1980,"FALSE"
"9153","NY223","Rendezvous Book Store",NA,"38 W. 28th St.","Midtown","NY","(*)","Book Store","Google Verified Location",1980,"FALSE"
"9154","NY224","Sauna Baths",NA,"300 W. 58th St.","Midtown","NY",NA,"Baths","Google Verified Location",1980,"FALSE"
"9155","NY225","Singles","nr. 53rd St.","951 1st Ave.","Midtown","NY","(R),(*)","Restaurant","Google Verified Location",1980,"FALSE"
"9156","NY226","Solos",NA,"248 E. 52nd St.","Midtown","NY","(PE),(M),(R),(E)","Restaurant","Google Verified Location",1980,"FALSE"
"9157","NY227","Studio 54","(Very M) (Disco) (Best late)","254 W. 54th St.","Midtown","NY","(P),(M),(D),(*)","Bars/Clubs","Google Verified Location",1980,"FALSE"
"9158","NY228","Tijuana Cat",NA,"350 W. 46th St.","Midtown","NY","(R),(E)","Restaurant","Google Verified Location",1980,"FALSE"
"9159","NY229","Tom Cat Book Store",NA,"38 W. 28th St.","Midtown","NY","(*)","Book Store","Google Verified Location",1980,"FALSE"
"9160","NY230","Uncle Charlie's Restaurant","at 36th St.","542 3rd Ave.","Midtown","NY","(R),(*)","Restaurant","Google Verified Location",1980,"FALSE"
"9161","NY231","Uncle Charlie's South","('Top' lower midtown East Side cruise bar) at 38th St.","581 3rd Ave.","Midtown","NY","(*)","Bars/Clubs,Cruising Areas","Google Verified Location",1980,"TRUE"
"9162","NY232","York's Restaurant",NA,"710 2nd Ave.","Midtown","NY","(R),(*)","Restaurant","Google Verified Location",1980,"FALSE"
"9163","NY233","Subway Stations",NA,NA,"Midtown","NY","(AYOR),Cruisy Area","Cruising Areas","Location could not be verified. General city or location coordinates used.",1980,"TRUE"
"9164","NY234","Times Square","('Hustlers')",NA,"Midtown","NY","Cruisy Area","Cruising Areas","Verified Location",1980,"TRUE"
"9165","NY576","Ahhhzzz's",NA,"875 8th Ave.","Midtown","NY",NA,"Bars/Clubs","Google Verified Location",1979,"FALSE"
"9166","NY577","Adonis Cinema","8th Ave. at 50th St.",NA,"Midtown","NY",NA,"Theatre","Verified Location",1979,"FALSE"
"9167","NY578","Backstage",NA,"318 W. 45th St.","Midtown","NY","(M),(R),(E)","Restaurant","Google Verified Location",1979,"FALSE"
"9168","NY579","Ball Park Book Store",NA,"600 E. 42nd St.","Midtown","NY",NA,"Book Store","Google Verified Location",1979,"FALSE"
"9169","NY580","Barbara's","at 52nd St.","957 1st Ave.","Midtown","NY",NA,"Bars/Clubs","Google Verified Location",1979,"FALSE"
"9170","NY581","Barefoot Boy","(Some Latins) (Disco)","304 E. 39th St.","Midtown","NY","(*),(YC),(D)","Bars/Clubs","Google Verified Location",1979,"FALSE"
"9171","NY582","Beacon Baths",NA,"227 E. 45th St.","Midtown","NY","(OC)","Baths","Google Verified Location",1979,"FALSE"
"9172","NY583","Better Days","(Many B) (Disco)","316 W. 49th St.","Midtown","NY","(B),(D),(*)","Bars/Clubs","Google Verified Location",1979,"FALSE"
"9173","NY584","Big Spender",NA,"315 W. 48th St.","Midtown","NY","(E)","Bars/Clubs","Google Verified Location",1979,"FALSE"
"9174","NY585","Big Top Theatre","(Disco) (Lockers & showers) at 49th St.","1604 Broadway","Midtown","NY","(S),(E),(D)","Bars/Clubs,Theatre,Baths","Google Verified Location",1979,"FALSE"
"9175","NY586","Bike Shop East","nr. 28th St.","381 3rd Ave.","Midtown","NY",NA,"Bars/Clubs","Google Verified Location",1979,"FALSE"
"9176","NY587","Blitz","(Disco)","at 36th St.","Midtown","NY","(D)","Bars/Clubs","Google Verified Location",1979,"FALSE"
"9177","NY588","Broadway Arms","(Baths)","218 W. 49th St.","Midtown","NY","(D)","Baths,Bars/Clubs","Google Verified Location",1979,"FALSE"
"9178","NY589","Chaps on Second","(Looks promising) at 50th St.","945 2nd Ave.","Midtown","NY","(PE),(R)","Restaurant","Google Verified Location",1979,"FALSE"
"9179","NY590","Circus Cinema","Broadway at 49th St.",NA,"Midtown","NY",NA,"Theatre","Verified Location",1979,"FALSE"
"9180","NY591","Company","at 27th St.","365 3rd Ave.","Midtown","NY","(R),(*)","Restaurant","Google Verified Location",1979,"FALSE"
"9181","NY592","Cowboy & Cowgirl","('Top' upper-midtown East Side cruise bar) ('Humpy jocks')","244 E. 53rd St.","Midtown","NY","(*),(PT),(R)","Restaurant,Bars/Clubs,Cruising Areas","Google Verified Location",1979,"TRUE"
"9182","NY593","Crossroad","nr. 55th St.","858 9th Ave.","Midtown","NY",NA,"Bars/Clubs","Google Verified Location",1979,"FALSE"
"9183","NY594","Dakota","('Mixed bag') at 36th St.","550 3rd Ave.","Midtown","NY","(PT)","Bars/Clubs","Google Verified Location",1979,"FALSE"
"9184","NY595","David All Male Cinema","(use lounge- AYOR)","28 W. 55th St.","Midtown","NY","(AYOR)","Theatre","Google Verified Location",1979,"FALSE"
"9185","NY596","Den",NA,"264 W. 43rd St.","Midtown","NY",NA,"Bars/Clubs","Google Verified Location",1979,"FALSE"
"9186","NY597","Eastside Sauna","(Baths)","227 E. 56th St.","Midtown","NY","(*)","Baths","Google Verified Location",1979,"FALSE"
"9187","NY598","Eros Male Cinema",NA,"732 8th Ave.","Midtown","NY",NA,"Theatre","Google Verified Location",1979,"FALSE"
"9188","NY599","Follies",NA,"232 W. 48th St.","Midtown","NY",NA,"Bars/Clubs","Google Verified Location",1979,"FALSE"
"9189","NY600","42nd St. Barracks","(Hotel- like baths) (Some RT)","226 W. 42nd St.","Midtown","NY","(RT)","Baths","Google Verified Location",1979,"FALSE"
"9190","NY601","55th St. Playhouse","(Cinema) 55th St. nr. 7th Ave.",NA,"Midtown","NY",NA,"Theatre","Verified Location",1979,"FALSE"
"9191","NY602","Gaiety Male Burlesk",NA,"201 W. 46th St.","Midtown","NY",NA,"Bars/Clubs","Google Verified Location",1979,"FALSE"
"9192","NY603","Gay Source","(Legal & travel info) at 8th Ave.","660 E. 42nd St.","Midtown","NY",NA,"Business,Organizations","Google Verified Location",1979,"FALSE"
"9193","NY604","G.G. Knickerbocker","('Drags', hustlers, transsexuals, go go boys) ","128 W. 45th St.","Midtown","NY","(D),(*),(PT)","Bars/Clubs","Google Verified Location",1979,"FALSE"
"9194","NY605","G.H. Club","(Coats required after 10 p.m.) (A few high-class midnight cowboys)","353 E. 53rd St.","Midtown","NY","(PE)","Bars/Clubs","Google Verified Location",1979,"FALSE"
"9195","NY606","Glines Theatre",NA,"260 W. Broadway","Midtown","NY",NA,"Theatre","Google Verified Location",1979,"FALSE"
"9196","NY607","Haymarket","(Snacks) at 47th St.","772 8th Ave.","Midtown","NY","(RT),(PT)","Bars/Clubs","Google Verified Location",1979,"FALSE"
"9197","NY608","Ice Palace 57","(Disco)","57 W. 57th St.","Midtown","NY","(YC),(D),(*)","Bars/Clubs","Google Verified Location",1979,"FALSE"
"9198","NY609","Johnny's Pub",NA,"123 E. 47th St.","Midtown","NY","(R),(OC),(*)","Restaurant","Google Verified Location",1979,"FALSE"
"9199","NY610","King's All Male Theatre",NA,"236 W. 46th St.","Midtown","NY",NA,"Theatre","Google Verified Location",1979,"FALSE"
"9200","NY611","La Fiesta","(Many Latins) ","253 W. 46th St.","Midtown","NY","(PT)","Bars/Clubs","Google Verified Location",1979,"FALSE"
"9201","NY612","Last Call","nr. 51st St.","975 2nd Ave.","Midtown","NY","(*),(D),(PT)","Bars/Clubs","Google Verified Location",1979,"FALSE"
"9202","NY613","Leather Rack","(Leather, books, arcade, etc.)","247 W. 42nd St.","Midtown","NY",NA,"Book Store,Business","Google Verified Location",1979,"FALSE"
"9203","NY614","Madison Card & Book Shop",NA,"123 E. 57th St.","Midtown","NY",NA,"Business,Book Store","Google Verified Location",1979,"FALSE"
"9204","NY615","Menemsha Bar","(Some 'midnight cowboys') Hotel Allerton","132 E. 57th St.","Midtown","NY","(OC)","Bars/Clubs,Hotel","Google Verified Location",1979,"FALSE"
"9205","NY616","Murray Hill Mob","(Disco) (Cruisy) at 3rd Ave.","139 E. 34th St.","Midtown","NY","(R),(D),(*)","Cruising Areas,Restaurant","Google Verified Location",1979,"TRUE"
"9206","NY617","New Male Box","(Books, 'toys', peep shows) (Cruisy)","210 W. 42nd St.","Midtown","NY","(*)","Book Store,Business,Cruising Areas","Google Verified Location",1979,"TRUE"
"9207","NY618","New York, New York","(Unisex) (Disco) ","33 E. 52nd St.","Midtown","NY","(P),(YC),(M),(D)","Bars/Clubs","Google Verified Location",1979,"FALSE"
"9208","NY619","Paradise- P.C.S. Club","(Disco) (AH*) (3rd floor)","35  W. 43rd St.","Midtown","NY","(P),(M),(D),(PT),(AH),(*)","Bars/Clubs","Google Verified Location",1979,"FALSE"
"9209","NY620","Place Across the Street",NA,"56 W. 46th St.","Midtown","NY","(R),(E)","Restaurant","Google Verified Location",1979,"FALSE"
"9210","NY621","Pleasure Chest","(Leahter, 'toys', jewlery, etc.)","939 2nd Ave.","Midtown","NY","(*)","Business","Google Verified Location",1979,"FALSE"
"9211","NY622","Prive","1st Ave at 59th St.",NA,"Midtown","NY","(PE),(R)","Restaurant","Verified Location",1979,"FALSE"
"9212","NY623","Pub","(Sun. brunch) at 45th","730 8th Ave.","Midtown","NY","(RT),(R)","Restaurant","Google Verified Location",1979,"FALSE"
"9213","NY624","Ramrod Theatre",NA,"210 W. 49th St.","Midtown","NY","(S),(E)","Theatre","Google Verified Location",1979,"FALSE"
"9214","NY625","Regency East",NA,"204 E. 58th St.","Midtown","NY",NA,"Bars/Clubs","Google Verified Location",1979,"FALSE"
"9215","NY626","Rendezvous","(Book store)","38 W. 28th St.","Midtown","NY",NA,"Book Store","Google Verified Location",1979,"FALSE"
"9216","NY627","Sauna Baths",NA,"300 W. 58th St.","Midtown","NY",NA,"Baths","Google Verified Location",1979,"FALSE"
"9217","NY628","Side Show","(Opens 8 a.am.) ('Hustlers')","371 W. 46th St.","Midtown","NY","(*)","Bars/Clubs","Google Verified Location",1979,"FALSE"
"9218","NY629","SIngles","nr. 53rd St.","951 1st Ave.","Midtown","NY","(R),(*)","Restaurant","Google Verified Location",1979,"FALSE"
"9219","NY630","Starship Discovery I","(Some RT) (DIsco)","350 W. 42nd St.","Midtown","NY","(RT),(D),(E)","Bars/Clubs","Google Verified Location",1979,"FALSE"
"9220","NY631","Studio 54","(Very M) (Disco)","254 W. 54th St.","Midtown","NY","(*),(P),(M),(D)","Bars/Clubs","Google Verified Location",1979,"FALSE"
"9221","NY632","Tijuana Car",NA,"350 W. 46th St.","Midtown","NY","(R),(E)","Restaurant","Google Verified Location",1979,"FALSE"
"9222","NY633","Tom Cat Book Store",NA,"38 W. 28th St.","Midtown","NY","(*)","Book Store","Google Verified Location",1979,"FALSE"
"9223","NY634","Uncle Charlie's Restaurant","at 36th St.","542 3rd Ave.","Midtown","NY","(R),(*)","Restaurant","Google Verified Location",1979,"FALSE"
"9224","NY635","Uncle Charlie's South","('Top"" lower midtown East Side cruise bar) at 38th St.","581 3rd Ave.","Midtown","NY","(*),(YC)","Cruising Areas,Bars/Clubs","Google Verified Location",1979,"TRUE"
"9225","NY636","Volcano","(Disco)","114 W. 27th St.","Midtown","NY","(YC),(D)","Bars/Clubs","Google Verified Location",1979,"FALSE"
"9226","NY637","York's Restaurant",NA,"710 2nd Ave.","Midtown","NY","(R),(*)","Restaurant","Google Verified Location",1979,"FALSE"
"9227","NY638","Subway Stations",NA,NA,"Midtown","NY","Cruisy Area,(AYOR)","Cruising Areas","Location could not be verified. General city or location coordinates used.",1979,"TRUE"
"9228","NY639","Times Square","('Hustlers')",NA,"Midtown","NY","Cruisy Area","Cruising Areas","Verified Location",1979,"TRUE"
"9229","NY948","Adonis Cinema","8th Ave. at 50th St.",NA,"Midtown","NY",NA,"Theatre","Verified Location",1978,"FALSE"
"9230","NY949","Backstage",NA,"318 W. 45th St.","Midtown","NY","(R)","Restaurant","Google Verified Location",1978,"FALSE"
"9231","NY950","Barbara's","52nd St. at 1st Ave.",NA,"Midtown","NY",NA,"Bars/Clubs","Verified Location",1978,"FALSE"
