"","ID","title","description","streetaddress","city","state","amenityfeatures","type","unclear_address","Year","cruisy","full.address","latitude","longitude"
"8956","NY2767","Oak Bar","85th St. at 2nd Ave.",NA,"Manhattan","NY",NA,"Bars/Clubs","Verified Location",1971,"FALSE","NA, Manhattan, NY",40.7499443,-73.9943348
"8957","NY2768","Old Vic's",NA,"309 E. 60th St.","Manhattan","NY","(D),(*)","Bars/Clubs","Google Verified Location",1971,"FALSE","309 E. 60th St., Manhattan, NY",40.76108585,-73.96311385
"8958","NY2769","Pauline's","7th Ave. at 133rd St.",NA,"Manhattan","NY","(B)","Bars/Clubs","Verified Location",1971,"FALSE","NA, Manhattan, NY",40.7499443,-73.9943348
"8959","NY2770","Plaza Hotel","(Oak Room) 5th Ave. at 59th St.",NA,"Manhattan","NY","(M),(PE)","Bars/Clubs,Hotel","Verified Location",1971,"FALSE","NA, Manhattan, NY",40.7499443,-73.9943348
"8960","NY2771","Pub Society","85th St. at 2nd Ave.",NA,"Manhattan","NY",NA,"Bars/Clubs","Verified Location",1971,"FALSE","NA, Manhattan, NY",40.7499443,-73.9943348
"8961","NY2772","Red Swing","at 25th ","57 Lexington Ave.","Manhattan","NY",NA,"Bars/Clubs","Google Verified Location",1971,"FALSE","57 Lexington Ave., Manhattan, NY",40.7405973333333,-73.9838284444444
"8962","NY2773","Round Table","50th St. bet. 3rd & Lexington",NA,"Manhattan","NY","(*)","Bars/Clubs","Location could not be verified. General city or location coordinates used.",1971,"FALSE","NA, Manhattan, NY",40.7499443,-73.9943348
"8963","NY2774","St. Mark's Baths ","near 3rd Ave.","6 St. Marks Pl.","Manhattan","NY",NA,"Baths","Google Verified Location",1971,"FALSE","6 St. Marks Pl., Manhattan, NY",NA,NA
"8964","NY2775","Sanctuary",NA,"407 W. 43rd St.","Manhattan","NY","(YC),(D),(HIP),(*)","Bars/Clubs","Google Verified Location",1971,"FALSE","407 W. 43rd St., Manhattan, NY",40.759448,-73.9926202
"8965","NY2776","Sauna Baths & Health Club",NA,"300 W. 58th St.","Manhattan","NY",NA,"Baths","Google Verified Location",1971,"FALSE","300 W. 58th St., Manhattan, NY",40.7674713,-73.9828276
"8966","NY2777","Stage Forty-Five","(see Club Forty-Five)",NA,"Manhattan","NY",NA,"Bars/Clubs","Location could not be verified. General city or location coordinates used.",1971,"FALSE","NA, Manhattan, NY",40.7499443,-73.9943348
"8967","NY2778","Table Top's","at 123rd St.","226 3rd Ave.","Manhattan","NY","(B),(P)","Bars/Clubs","Google Verified Location",1971,"FALSE","226 3rd Ave., Manhattan, NY",40.7365634,-73.9850368
"8968","NY2779","Taft Hotel Bar","7th Ave. at 50th St.",NA,"Manhattan","NY","(M)","Bars/Clubs,Hotel","Verified Location",1971,"FALSE","NA, Manhattan, NY",40.7499443,-73.9943348
"8969","NY2780","Timothy","at 28th St.","127 Lexington","Manhattan","NY","(R)","Restaurant","Google Verified Location",1971,"FALSE","127 Lexington, Manhattan, NY",40.7428644,-73.98202435
"8970","NY2781","Together","(no liquor- after hrs.)","308 E. 59th St.","Manhattan","NY","(YC),(D)","Bars/Clubs","Google Verified Location",1971,"FALSE","308 E. 59th St., Manhattan, NY",40.76012315,-73.9638210382784
"8971","NY2782","Toi et Moi",NA,"302 W. 51st St.","Manhattan","NY","(R),(M),(*)","Restaurant","Google Verified Location",1971,"FALSE","302 W. 51st St., Manhattan, NY",40.76291705,-73.9862630205461
"8972","NY2783","Uncle Charlie's","at 75th St.","1049 A Lexington ","Manhattan","NY","(*)","Bars/Clubs","Google Verified Location",1971,"FALSE","1049 A Lexington , Manhattan, NY",40.7414721,-73.9833153
"8973","NY2784","Wagon Wheel",NA,"114 W. 45th St.","Manhattan","NY","(M),(R)","Restaurant","Google Verified Location",1971,"FALSE","114 W. 45th St., Manhattan, NY",40.7569128571429,-73.983272
"8974","NY2785","Yukon",NA,"140 E. 53rd St.","Manhattan","NY","(R),(PE)","Restaurant","Google Verified Location",1971,"FALSE","140 E. 53rd St., Manhattan, NY",40.758173969697,-73.9707437272727
"8975","NY2885","Barrel Inn","9th Ave. bet. 41st & 42nd",NA,"Manhattan","NY","(SM)","Bars/Clubs","Verified Location",1970,"FALSE","NA, Manhattan, NY",40.7499443,-73.9943348
"8976","NY2886","Big Spender",NA,"313 W. 48th St.","Manhattan","NY",NA,"Bars/Clubs","Google Verified Location",1970,"FALSE","313 W. 48th St., Manhattan, NY",40.7614938,-73.98763235
"8977","NY2887","Blow-Up","at 80th St.","1544 2nd Ave.","Manhattan","NY","(D)","Bars/Clubs","Google Verified Location",1970,"FALSE","1544 2nd Ave., Manhattan, NY",40.7742263,-73.9541678
"8978","NY2888","Brew's",NA,"156 E. 34th St.","Manhattan","NY","(M)","Bars/Clubs","Google Verified Location",1970,"FALSE","156 E. 34th St., Manhattan, NY",40.7460906451613,-73.979209516129
"8979","NY2889","Candlelight Lounge",NA,"309 Amsterdam","Manhattan","NY",NA,"Bars/Clubs","Google Verified Location",1970,"FALSE","309 Amsterdam, Manhattan, NY",40.7801571,-73.9802831
"8980","NY2890","Candy Store",NA,"44 W. 56th St.","Manhattan","NY","(D),(PE),(*)","Bars/Clubs","Google Verified Location",1970,"FALSE","44 W. 56th St., Manhattan, NY",40.76300295,-73.9766747412095
"8981","NY2891","Carnaby's",NA,"323 E. 79th St.","Manhattan","NY","(D),(*)","Bars/Clubs","Google Verified Location",1970,"FALSE","323 E. 79th St., Manhattan, NY",40.7730554,-73.9537341407244
"8982","NY2892","Charade","2nd Ave. at 93rd St.",NA,"Manhattan","NY","(G),(D)","Bars/Clubs","Verified Location",1970,"FALSE","NA, Manhattan, NY",40.7499443,-73.9943348
"8983","NY2893","Club Baths","(inquire locally)",NA,"Manhattan","NY",NA,"Baths","Verified Location",1970,"FALSE","NA, Manhattan, NY",40.7499443,-73.9943348
"8984","NY2894","Club Forty- Five","E. 45th St. bet. 1st & 2nd Ave.",NA,"Manhattan","NY","(D),(*)","Bars/Clubs","Location could not be verified. General city or location coordinates used.",1970,"FALSE","NA, Manhattan, NY",40.7499443,-73.9943348
"8985","NY2895","Club La Salle ","Hotel Hamilton","143 W. 73rd St.","Manhattan","NY","(P)","Bars/Clubs,Hotel","Google Verified Location",1970,"FALSE","143 W. 73rd St., Manhattan, NY",40.7786885714286,-73.9794788571429
"8986","NY2896","Continental Baths",NA,"230 W. 74th St.","Manhattan","NY","(*)","Baths","Google Verified Location",1970,"FALSE","230 W. 74th St., Manhattan, NY",40.7805,-73.982261
"8987","NY2897","Country Cousin","nr. 75th ","1313 3rd Ave.","Manhattan","NY","(R)","Restaurant","Google Verified Location",1970,"FALSE","1313 3rd Ave., Manhattan, NY",40.7717972,-73.9588832
"8988","NY2898","Dee's","E. 70th at 2nd Ave.",NA,"Manhattan","NY",NA,"Bars/Clubs","Verified Location",1970,"FALSE","NA, Manhattan, NY",40.7499443,-73.9943348
"8989","NY2899","Everhard Baths",NA,"28 W> 28th St.","Manhattan","NY","(*)","Baths","Google Verified Location",1970,"FALSE","28 W> 28th St., Manhattan, NY",40.7452919,-73.9893098324854
"8990","NY2900","Four Seasons","(bar only- cocktail hour)","99 E. 52nd St.","Manhattan","NY","(PE),(R),(M)","Bars/Clubs,Restaurant","Google Verified Location",1970,"FALSE","99 E. 52nd St., Manhattan, NY",40.7580948,-73.9720223
"8991","NY2901","Ginger Man",NA,"51 W. 64t St.","Manhattan","NY","(R),(M),(PE)","Restaurant","Google Verified Location",1970,"FALSE","51 W. 64t St., Manhattan, NY",NA,NA
"8992","NY2902","Gold Rail",NA,"2850 Broadway","Manhattan","NY",NA,"Bars/Clubs","Google Verified Location",1970,"FALSE","2850 Broadway, Manhattan, NY",40.8044959,-73.9661283
"8993","NY2903","Harry's Back East","at 80th St.","1422 3rd Ave.","Manhattan","NY","(*)","Bars/Clubs","Google Verified Location",1970,"FALSE","1422 3rd Ave., Manhattan, NY",40.7754431,-73.9566946
"8994","NY2904","King Cole Bar","St. Regis Hotel 5th Ave at 55th St.",NA,"Manhattan","NY","(M),(PE)","Bars/Clubs,Hotel","Verified Location",1970,"FALSE","NA, Manhattan, NY",40.7499443,-73.9943348
"8995","NY2905","Laundry Chute","(downstairs) (after hours) 74th St. bet. Amsterdam and Columbus",NA,"Manhattan","NY",NA,"Bars/Clubs","Location could not be verified. General city or location coordinates used.",1970,"FALSE","NA, Manhattan, NY",40.7499443,-73.9943348
"8996","NY2906","Lighthouse","76th St. at Broadway",NA,"Manhattan","NY","(R)","Restaurant","Verified Location",1970,"FALSE","NA, Manhattan, NY",40.7499443,-73.9943348
"8997","NY2907","Lolly's","at 75th St.","1049 Lexington","Manhattan","NY",NA,"Bars/Clubs","Google Verified Location",1970,"FALSE","1049 Lexington, Manhattan, NY",40.77207375,-73.9607408100075
"8998","NY2908","Milano's","Amsterdamn at 72nd St.",NA,"Manhattan","NY",NA,"Bars/Clubs","Verified Location",1970,"FALSE","NA, Manhattan, NY",40.7499443,-73.9943348
"8999","NY2909","Mr. D's","at 1st Ave.","314 E. 70th St.","Manhattan","NY","(D),(*)","Bars/Clubs","Google Verified Location",1970,"FALSE","314 E. 70th St., Manhattan, NY",40.766935,-73.9585170012494
"9000","NY2910","Mt. Morris Baths",NA,"1944 Madison Ave.","Manhattan","NY","(B)","Baths","Google Verified Location",1970,"FALSE","1944 Madison Ave., Manhattan, NY",40.8055574,-73.9409757
"9001","NY2911","Oak Bar","85th St. at 2nd Ave.",NA,"Manhattan","NY",NA,"Bars/Clubs","Verified Location",1970,"FALSE","NA, Manhattan, NY",40.7499443,-73.9943348
"9002","NY2912","Old Vic's",NA,"309 E. 60th St.","Manhattan","NY","(D),(*)","Bars/Clubs","Google Verified Location",1970,"FALSE","309 E. 60th St., Manhattan, NY",40.76108585,-73.96311385
"9003","NY2913","Pauline's","7th Ave. at 133rd St.",NA,"Manhattan","NY",NA,"Bars/Clubs","Verified Location",1970,"FALSE","NA, Manhattan, NY",40.7499443,-73.9943348
"9004","NY2914","Plaza Hotel","Oak Room 5th Ave at 59th St.",NA,"Manhattan","NY","(M),(PE)","Hotel,Bars/Clubs","Verified Location",1970,"FALSE","NA, Manhattan, NY",40.7499443,-73.9943348
"9005","NY2915","P.M. ",NA,"204 E. 18th St.","Manhattan","NY",NA,"Bars/Clubs","Google Verified Location",1970,"FALSE","204 E. 18th St., Manhattan, NY",40.735576,-73.9850756666667
"9006","NY2916","Red Swing",NA,"57 Lexington Ave.","Manhattan","NY",NA,"Bars/Clubs","Google Verified Location",1970,"FALSE","57 Lexington Ave., Manhattan, NY",40.7405973333333,-73.9838284444444
"9007","NY2917","St. Marks Baths",NA,"6 St. Marks Pl.","Manhattan","NY",NA,"Baths","Google Verified Location",1970,"FALSE","6 St. Marks Pl., Manhattan, NY",NA,NA
"9008","NY2918","Sauna Baths & Health Club",NA,"300 W. 58th St.","Manhattan","NY",NA,"Baths","Google Verified Location",1970,"FALSE","300 W. 58th St., Manhattan, NY",40.7674713,-73.9828276
"9009","NY2919","Sebastian","(inquire locally)",NA,"Manhattan","NY","(R)","Restaurant","Location could not be verified. General city or location coordinates used.",1970,"FALSE","NA, Manhattan, NY",40.7499443,-73.9943348
"9010","NY2920","Second Floor","(above l'Intrigue)","35 W. 56th St.","Manhattan","NY","(PE),(*)","Bars/Clubs","Google Verified Location",1970,"FALSE","35 W. 56th St., Manhattan, NY",40.7628524285714,-73.9755683877551
"9011","NY2921","Silver Knights","at 67th ","161 Amsterdamn","Manhattan","NY",NA,"Bars/Clubs","Google Verified Location",1970,"FALSE","161 Amsterdamn, Manhattan, NY",NA,NA
"9012","NY2922","Table Tops ","at 123rd St.","2226 3rd Ave.","Manhattan","NY","(B),(P)","Bars/Clubs","Google Verified Location",1970,"FALSE","2226 3rd Ave., Manhattan, NY",40.8014359,-73.9376989
"9013","NY2923","Taft Hotel Bar","7th Ave. at 50th St.",NA,"Manhattan","NY","(M)","Bars/Clubs,Hotel","Verified Location",1970,"FALSE","NA, Manhattan, NY",40.7499443,-73.9943348
"9014","NY2924","Yukon",NA,"140 E. 53rd St.","Manhattan","NY","(R),(PE)","Restaurant","Google Verified Location",1970,"FALSE","140 E. 53rd St., Manhattan, NY",40.758173969697,-73.9707437272727
"9015","NY2925","Domino",NA,"411 Niagara","Manhattan","NY",NA,"Bars/Clubs","Google Verified Location",1970,"FALSE","411 Niagara, Manhattan, NY",NA,NA
"9016","NY2926","Memphis",NA,"342 Main St.","Manhattan","NY","(*)","Bars/Clubs","Google Verified Location",1970,"FALSE","342 Main St., Manhattan, NY",40.7577279,-73.9535801
"9017","NY3008","Big Spender",NA,"313 W 48th St.","Manhattan","NY",NA,"Bars/Clubs","Google Verified Location",1969,"FALSE","313 W 48th St., Manhattan, NY",40.7614938,-73.98763235
"9018","NY3009","Blow-Up","at 80th St","1544 2nd Ave.","Manhattan","NY","(D)","Bars/Clubs","Google Verified Location",1969,"FALSE","1544 2nd Ave., Manhattan, NY",40.7742263,-73.9541678
"9019","NY3010","Candlelight Lounge",NA,"309 Amsterdam","Manhattan","NY",NA,"Bars/Clubs","Google Verified Location",1969,"FALSE","309 Amsterdam, Manhattan, NY",40.7801571,-73.9802831
"9020","NY3011","Candy Store",NA,"44 W 56th St.","Manhattan","NY","(D),(PE),(*)","Bars/Clubs","Google Verified Location",1969,"FALSE","44 W 56th St., Manhattan, NY",40.76300295,-73.9766747412095
"9021","NY3012","Carnaby's",NA,"323 E 79th St.","Manhattan","NY","(D),(*)","Bars/Clubs","Google Verified Location",1969,"FALSE","323 E 79th St., Manhattan, NY",40.7730554,-73.9537341407244
"9022","NY3013","Charade","2nd Ave at 93rd St.",NA,"Manhattan","NY","(G),(D)","Bars/Clubs","Verified Location",1969,"FALSE","NA, Manhattan, NY",40.7499443,-73.9943348
"9023","NY3014","Everhard Baths",NA,"28 W 28th St.","Manhattan","NY","(*)","Baths","Google Verified Location",1969,"FALSE","28 W 28th St., Manhattan, NY",40.7452919,-73.9893098324854
"9024","NY3015","Four Seasons","(bar only-cocktails)","99 E 52nd St.","Manhattan","NY","(PE),(R),(M)","Hotel,Bars/Clubs,Restaurant","Google Verified Location",1969,"FALSE","99 E 52nd St., Manhattan, NY",40.7580948,-73.9720223
"9025","NY3016","Ginger Man",NA,"51 W 64th St.","Manhattan","NY","(R),(M)","Restaurant","Google Verified Location",1969,"FALSE","51 W 64th St., Manhattan, NY",40.7719226,-73.9812635714286
"9026","NY3017","Gold Rail",NA,"2850 Broadway","Manhattan","NY","(G)","Bars/Clubs","Google Verified Location",1969,"FALSE","2850 Broadway, Manhattan, NY",40.8044959,-73.9661283
"9027","NY3018","Gotham Hotel Bar","5th Ave at 55th St.",NA,"Manhattan","NY","(M),(PE)","Bars/Clubs,Hotel","Verified Location",1969,"FALSE","NA, Manhattan, NY",40.7499443,-73.9943348
"9028","NY3019","Harry's Back East","at 80th St.","1422 3rd Ave.","Manhattan","NY","(*)","Bars/Clubs","Google Verified Location",1969,"FALSE","1422 3rd Ave., Manhattan, NY",40.7754431,-73.9566946
"9029","NY3020","King Cole Bar","St. Regis Hotel 5th Ave at 55th St.",NA,"Manhattan","NY","(M),(PE)","Bars/Clubs,Hotel","Verified Location",1969,"FALSE","NA, Manhattan, NY",40.7499443,-73.9943348
"9030","NY3021","Lolly's","at 75th St.","1049 Lexington","Manhattan","NY",NA,"Bars/Clubs","Verified Location",1969,"FALSE","1049 Lexington, Manhattan, NY",40.77207375,-73.9607408100075
"9031","NY3022","McGregor's","(9pm- 6am)","685 Lexington Ave.","Manhattan","NY",NA,"Bars/Clubs","Google Verified Location",1969,"FALSE","685 Lexington Ave., Manhattan, NY",40.760487,-73.9693298181818
"9032","NY3023","Milano's Amsterdam","at 72nd St.",NA,"Manhattan","NY",NA,"Bars/Clubs","Verified Location",1969,"FALSE","NA, Manhattan, NY",40.7499443,-73.9943348
"9033","NY3024","Mr. D's","nr 1st Ave.","314 E. 70th St.","Manhattan","NY","(R)","Restaurant","Google Verified Location",1969,"FALSE","314 E. 70th St., Manhattan, NY",40.766935,-73.9585170012494
"9034","NY3025","Mt Morris Baths",NA,"1944 Madison","Manhattan","NY",NA,"Baths","Verified Location",1969,"FALSE","1944 Madison, Manhattan, NY",40.8055574,-73.9409757
"9035","NY3026","Mystique","(moving soon-inquire locally for new address)","256 E 49th St.","Manhattan","NY","(P),(D),(PE),(*)","Bars/Clubs","Google Verified Location",1969,"FALSE","256 E 49th St., Manhattan, NY",40.7542072,-73.9694125966377
"9036","NY3027","Old Vic",NA,"309 E 60th St.","Manhattan","NY","(D),(*)","Bars/Clubs","Google Verified Location",1969,"FALSE","309 E 60th St., Manhattan, NY",40.76108585,-73.96311385
"9037","NY3028","Pauline's","7th Ave at 133rd St",NA,"Manhattan","NY",NA,"Bars/Clubs","Verified Location",1969,"FALSE","NA, Manhattan, NY",40.7499443,-73.9943348
"9038","NY3029","Plaza Hotel","(Oak Room) 5th Ave at 59th St.",NA,"Manhattan","NY","(M),(PE),(R)","Bars/Clubs,Hotel,Restaurant","Verified Location",1969,"FALSE","NA, Manhattan, NY",40.7499443,-73.9943348
"9039","NY3030","Red Swing",NA,"57 Lexington","Manhattan","NY",NA,"Bars/Clubs","Google Verified Location",1969,"FALSE","57 Lexington, Manhattan, NY",40.7405973333333,-73.9838284444444
"9040","NY3031","St. Mark's Baths ",NA,"6 St. Marks Pl","Manhattan","NY",NA,"Baths","Google Verified Location",1969,"FALSE","6 St. Marks Pl, Manhattan, NY",NA,NA
"9041","NY3032","Sauna Baths & Health Club",NA,"18 W 58th St.","Manhattan","NY",NA,"Baths","Google Verified Location",1969,"FALSE","18 W 58th St., Manhattan, NY",40.7640736595745,-73.9746295744681
"9042","NY3033","Second Floor ","(above L'Intrigue)","35 W 56th St.","Manhattan","NY","(PE),(*)","Bars/Clubs","Google Verified Location",1969,"FALSE","35 W 56th St., Manhattan, NY",40.7628524285714,-73.9755683877551
"9043","NY3034","Shelton Towers","(after hours) Lexington at 49th St.",NA,"Manhattan","NY","(D)","Bars/Clubs","Verified Location",1969,"FALSE","NA, Manhattan, NY",40.7499443,-73.9943348
"9044","NY3035","Silver Knights Club","at 67th St","161 Amsterdam","Manhattan","NY",NA,"Bars/Clubs","Google Verified Location",1969,"FALSE","161 Amsterdam, Manhattan, NY",40.7755234,-73.9836116
"9045","NY3036","Stage Forty-Five",NA,"305 E 45th St.","Manhattan","NY",NA,"Bars/Clubs","Google Verified Location",1969,"FALSE","305 E 45th St., Manhattan, NY",40.7516393,-73.9702273
"9046","NY3037","Taft Hotel Bar","7th Ave at 50th St.",NA,"Manhattan","NY","(M)","Hotel,Bars/Clubs","Verified Location",1969,"FALSE","NA, Manhattan, NY",40.7499443,-73.9943348
"9047","NY3038","Two Turtles",NA,"122 E 27th St.","Manhattan","NY","(R)","Restaurant","Google Verified Location",1969,"FALSE","122 E 27th St., Manhattan, NY",40.7421336,-73.9836565
"9048","NY3039","Yukon",NA,"140 E 45th St.","Manhattan","NY","(R),(PE)","Restaurant","Google Verified Location",1969,"FALSE","140 E 45th St., Manhattan, NY",40.7528121,-73.9739556
"9049","NY3154","Beesho's","Amsterdam & 67th St",NA,"Manhattan","NY",NA,"Bars/Clubs","Google Verified Location",1966,"FALSE","NA, Manhattan, NY",40.7499443,-73.9943348
"9050","NY3155","Blue Bunny",NA,"148 W 46th St.","Manhattan","NY","(*),(P),(D)","Bars/Clubs","Google Verified Location",1966,"FALSE","148 W 46th St., Manhattan, NY",40.7579049591837,-73.9836975306122
"9051","NY3156","Bon Soir",NA,"40 W 80th St.","Manhattan","NY",NA,"Bars/Clubs","Google Verified Location",1966,"FALSE","40 W 80th St., Manhattan, NY",40.783889,-73.97797
"9052","NY3157","Camp","(after hours)","62 W 66th St.","Manhattan","NY",NA,"Bars/Clubs","Google Verified Location",1966,"FALSE","62 W 66th St., Manhattan, NY",40.773070875,-73.980523
"9053","NY3158","Candlelight Lounge",NA,"309 Amsterdam","Manhattan","NY",NA,"Bars/Clubs","Google Verified Location",1966,"FALSE","309 Amsterdam, Manhattan, NY",40.7801571,-73.9802831
"9054","NY3159","Candy Store","(jackets required)","44 W 56th St.","Manhattan","NY","(P),(*)","Bars/Clubs","Google Verified Location",1966,"FALSE","44 W 56th St., Manhattan, NY",40.76300295,-73.9766747412095
"9055","NY3160","Coral Lounge","52nd St & 8th Av",NA,"Manhattan","NY",NA,"Bars/Clubs","Verified Location",1966,"FALSE","NA, Manhattan, NY",40.7499443,-73.9943348
"9056","NY3161","Eighty-Two Club",NA,"82 E 4th St.","Manhattan","NY","(M)","Bars/Clubs","Google Verified Location",1966,"FALSE","82 E 4th St., Manhattan, NY",40.7262193888889,-73.9897259444444
"9057","NY3162","Everhard Baths",NA,"28 W 28th St.","Manhattan","NY",NA,"Baths","Google Verified Location",1966,"FALSE","28 W 28th St., Manhattan, NY",40.7452919,-73.9893098324854
"9058","NY3163","Fedora",NA,"239 W 4th St.","Manhattan","NY","(R)","Restaurant","Google Verified Location",1966,"FALSE","239 W 4th St., Manhattan, NY",40.73453425,-74.0028658277865
"9059","NY3164","Four-O-Eight","(after hours) at 79th St","408 Amsterdam","Manhattan","NY",NA,"Bars/Clubs","Google Verified Location",1966,"FALSE","408 Amsterdam, Manhattan, NY",40.8082382,-73.9608825515162
"9060","NY3165","Four Seasons","(bar only)","99 E 52nd ","Manhattan","NY","(R),(M),(PE)","Bars/Clubs,Hotel,Restaurant","Google Verified Location",1966,"FALSE","99 E 52nd , Manhattan, NY",40.7560855,-73.9674704
"9061","NY3166","Gantry",NA,"105 W 13th St.","Manhattan","NY","(R),(PE)","Restaurant","Google Verified Location",1966,"FALSE","105 W 13th St., Manhattan, NY",40.7368609,-73.9975375
"9062","NY3167","Gotham Hotel Bar","5th Av & 55th St",NA,"Manhattan","NY","(M),(PE)","Bars/Clubs,Hotel","Verified Location",1966,"FALSE","NA, Manhattan, NY",40.7499443,-73.9943348
"9063","NY3168","Julius","(best Sundays)","159 W 10th St.","Manhattan","NY","(*)","Bars/Clubs","Google Verified Location",1966,"FALSE","159 W 10th St., Manhattan, NY",40.7345357,-74.00163
"9064","NY3169","L'Entrigue",NA,"35 W 56th St.","Manhattan","NY","(R)","Restaurant","Google Verified Location",1966,"FALSE","35 W 56th St., Manhattan, NY",40.7628524285714,-73.9755683877551
"9065","NY3170","Milano's","72nd St & Amsterdam",NA,"Manhattan","NY",NA,"Bars/Clubs","Verified Location",1966,"FALSE","NA, Manhattan, NY",40.7499443,-73.9943348
"9066","NY3171","Mr Morris Baths",NA,"1944 Madison","Manhattan","NY",NA,"Baths","Google Verified Location",1966,"FALSE","1944 Madison, Manhattan, NY",40.8055574,-73.9409757
"9067","NY3172","Mystique",NA,"256 E 49th St.","Manhattan","NY","(R),(P),(D),(*)","Bars/Clubs,Restaurant","Google Verified Location",1966,"FALSE","256 E 49th St., Manhattan, NY",40.7542072,-73.9694125966377
"9068","NY3173","Omnibus",NA,"69 W 10th St.","Manhattan","NY","(R)","Restaurant","Google Verified Location",1966,"FALSE","69 W 10th St., Manhattan, NY",40.73477245,-73.9982610551143
"9069","NY3174","Pauline's","7th Av & 133rd St.",NA,"Manhattan","NY",NA,"Bars/Clubs","Verified Location",1966,"FALSE","NA, Manhattan, NY",40.7499443,-73.9943348
"9070","NY3175","Red Swing",NA,"57 Lexington","Manhattan","NY",NA,"Bars/Clubs","Google Verified Location",1966,"FALSE","57 Lexington, Manhattan, NY",40.7405973333333,-73.9838284444444
"9071","NY3176","Sauna Baths","58th St bet 5th & 6th Avs",NA,"Manhattan","NY",NA,"Baths","Location could not be verified. General city or location coordinates used.",1966,"FALSE","NA, Manhattan, NY",40.7499443,-73.9943348
"9072","NY3177","Seymour's","(small bar upstairs, large crowded main room thru back & downstairs)","54 W 45th St.","Manhattan","NY","(P),(*)","Bars/Clubs","Google Verified Location",1966,"FALSE","54 W 45th St., Manhattan, NY",40.7560679166667,-73.9812732083333
"9073","NY3178","Seventeen Barrow",NA,"17 Barrow St.","Manhattan","NY",NA,"Bars/Clubs","Google Verified Location",1966,"FALSE","17 Barrow St., Manhattan, NY",40.73254485,-74.0026271332192
"9074","NY3179","Waikiki","(may close summer '66)","432 Av of the Americas","Manhattan","NY",NA,"Bars/Clubs","Google Verified Location",1966,"FALSE","432 Av of the Americas, Manhattan, NY",40.73440215,-73.9985928019409
"9075","NY3180","Washington Square","(after hours) Broadway at 3rd",NA,"Manhattan","NY","(C),(D)","Bars/Clubs","Verified Location",1966,"FALSE","NA, Manhattan, NY",40.7499443,-73.9943348
"9076","NY3181","Yukon",NA,"140 E 53rd St.","Manhattan","NY",NA,"Bars/Clubs","Google Verified Location",1966,"FALSE","140 E 53rd St., Manhattan, NY",40.758173969697,-73.9707437272727
"9077","NY3211","Astor Hotel Bar","Broadway & 44th",NA,"Manhattan","NY","(PE)","Bars/Clubs,Hotel","Verified Location",1965,"FALSE","NA, Manhattan, NY",40.7499443,-73.9943348
"9078","NY3212","Beachcomber","6th Av & 11th St.",NA,"Manhattan","NY",NA,"Bars/Clubs","Verified Location",1965,"FALSE","NA, Manhattan, NY",40.7499443,-73.9943348
"9079","NY3213","Bon Soir","(night club- bar only)","40 W 8th St.","Manhattan","NY",NA,"Bars/Clubs","Google Verified Location",1965,"FALSE","40 W 8th St., Manhattan, NY",40.7329888,-73.9983585
"9080","NY3214","Burton's",NA,"267 Amsterdam","Manhattan","NY",NA,"Bars/Clubs","Google Verified Location",1965,"FALSE","267 Amsterdam, Manhattan, NY",40.7787926,-73.9812356
"9081","NY3215","East Nineteenth","19th nr 5th Av",NA,"Manhattan","NY","(*)","Bars/Clubs","Location could not be verified. General city or location coordinates used.",1965,"FALSE","NA, Manhattan, NY",40.7499443,-73.9943348
"9082","NY3216","Eighty-Two Club",NA,"82 E 4th ","Manhattan","NY","(M),(S)","Bars/Clubs","Google Verified Location",1965,"FALSE","82 E 4th , Manhattan, NY",40.7317685,-74.0009086
"9083","NY3217","Everhard Baths",NA,"28 W 28th St.","Manhattan","NY",NA,"Baths","Google Verified Location",1965,"FALSE","28 W 28th St., Manhattan, NY",40.7452919,-73.9893098324854
"9084","NY3218","Fedora",NA,"239 W 4th St.","Manhattan","NY","(R)","Restaurant","Google Verified Location",1965,"FALSE","239 W 4th St., Manhattan, NY",40.73453425,-74.0028658277865
"9085","NY3219","Festival",NA,"40 E 26th St.","Manhattan","NY","(D),(*)","Bars/Clubs","Google Verified Location",1965,"FALSE","40 E 26th St., Manhattan, NY",40.7432405408163,-73.9874764795918
"9086","NY3220","Finale",NA,"48 Barrow","Manhattan","NY","(R)","Restaurant","Google Verified Location",1965,"FALSE","48 Barrow, Manhattan, NY",40.7321313,-74.0045971113739
"9087","NY3221","Five Oaks ",NA,"49 Grove","Manhattan","NY",NA,"Bars/Clubs","Google Verified Location",1965,"FALSE","49 Grove, Manhattan, NY",40.7330819,-74.0037445
"9088","NY3222","Four G's",NA,"105 Christopher St.","Manhattan","NY",NA,"Bars/Clubs","Google Verified Location",1965,"FALSE","105 Christopher St., Manhattan, NY",40.73344935,-74.0050015377208
"9089","NY3223","Four Seasons","(bar only)","99 E 52 St.","Manhattan","NY",NA,"Bars/Clubs,Hotel","Google Verified Location",1965,"FALSE","99 E 52 St., Manhattan, NY",NA,NA
"9090","NY3224","Freddie's ",NA,"411 Bleecker","Manhattan","NY",NA,"Bars/Clubs","Google Verified Location",1965,"FALSE","411 Bleecker, Manhattan, NY",40.73631265,-74.0050622649537
"9091","NY3225","Gino's Gallery",NA,"62 W 9th ","Manhattan","NY","(*)","Bars/Clubs","Google Verified Location",1965,"FALSE","62 W 9th , Manhattan, NY",40.73380455,-73.9987485520039
