ID2,title,description,amenityfeatures,streetaddress,type,city,state,unclear_address,Year,unclear type or question,notes,Last Modified
171,Charlie's ,(Square-D) (Cloggers),"(*),(C&W),(D),(PT)",727 W. Camelback Rd.,Bars/Clubs,Phoenix,AZ,,1989,,,6/8/2022 12:52pm
172,Connection ,(Disco) (Cruisy) (Some W),"(*),Cruisy Area,(W),(YC),(V),(PT),(AH)",4211 N. 7th St.,"Bars/Clubs,Cruising Areas",Phoenix,AZ,checked,1989,,,1/18/2023 9:56am
173,Crusin' Central ,(Some OC) (Hustlers),"(OC),(RT),(AYOR)",1011 N. Central Ave.,Bars/Clubs,Phoenix,AZ,,1989,,,6/8/2022 12:52pm
174,Dignity,(602) 866-1035,,,Religious Institution,Phoenix,AZ,checked,1989,,,7/25/2022 2:00pm
175,Dime Store,,"(*),(V),(PT)",1810 E. McDowell,Bars/Clubs,Phoenix,AZ,,1989,,,7/25/2022 2:00pm
176,Durant's ,(Cocktail hour),"(M),(R)",2611 N. Central ,Restaurant,Phoenix,AZ,,1989,,,6/8/2022 12:52pm
177,Farrah's ,"(Some L, YC) (Disco)","(L),(YC),(PT)",4158 Grand Ave.,Bars/Clubs,Phoenix,AZ,,1989,,,6/8/2022 12:52pm
178,Fergy's ,,(N),3025 W. 24th St.,Bars/Clubs,Phoenix,AZ,,1989,,,6/8/2022 12:52pm
179,Ferrari Publications,,(IGTA),"P.O. Box 35575, 85069",Publication,Phoenix,AZ,checked,1989,,,7/25/2022 2:00pm
180,Flex Health Club Phoenix,,(P),1517 S. Black Canyon Rd.,Health Clinic,Phoenix,AZ,,1989,,,1/3/2023 9:45pm
181,"Firstravel, Ltd",,(IGTA),5150 N. 7th St.,Travel Agency,Phoenix,AZ,,1989,,,6/8/2022 12:52pm
182,Gay Roommate Service,(602) 938-3932,,,Hotline,Phoenix,AZ,checked,1989,,,6/8/2022 12:52pm
183,Gay/ Lesbian Assistance & AIDS Info.,(602) 234-2752,,,Hotline,Phoenix,AZ,checked,1989,,,6/8/2022 12:52pm
184,Goog's ,,"(R),(AH)",1812 E. Camelback Rd.,Restaurant,Phoenix,AZ,,1989,,,6/8/2022 12:52pm
185,Humanspace Books Inc. ,,,1617 N. 32nd St.,Book Store,Phoenix,AZ,,1989,,,6/8/2022 12:52pm
186,Impulse,(Strippers) ,(S),2326 E. Indian School,Bars/Clubs,Phoenix,AZ,,1989,,,6/8/2022 12:52pm
187,Incognito Lounge,,"(L),(D),(*)",2424 E. Thomas Rd.,Bars/Clubs,Phoenix,AZ,,1989,,,6/8/2022 12:52pm
188,Little Jim's,(Hustlers) ,"(OC),(PT),(RT)",222 E. Roosevelt ,Bars/Clubs,Phoenix,AZ,,1989,,,6/8/2022 12:52pm
189,M.C.C.,(Case de Christo) ,(MCC),1029 Turney ,Religious Institution,Phoenix,AZ,,1989,,,1/3/2023 9:45pm
190,Network ,(Hustlers),"(S),(*)",3025 N. 24th St.,Bars/Clubs,Phoenix,AZ,,1989,,,6/8/2022 12:52pm
191,New Camel Club,,"(R),(S),(E)",5105 N. 43rd St.,Restaurant,Phoenix,AZ,,1989,,,6/8/2022 12:52pm
192,New Moon,(Disco),(L),3108 E. McDowell Rd.,Bars/Clubs,Phoenix,AZ,,1989,,,6/8/2022 12:52pm
193,Nu Towne,(*Tue.&Sun.),"(PT),(YC),(*)",5002 E. Van Buren,Bars/Clubs,Phoenix,AZ,,1989,,,6/8/2022 12:52pm
194,P.R. ,(Publication),,"P.O. Box 5948, 85010",Publication,Phoenix,AZ,checked,1989,,,6/8/2022 12:52pm
195,Ramrod ,(Patio) (Sun.*) ,"(SM),(W),(*)",395 N. Black Canyon Rd.,Bars/Clubs,Phoenix,AZ,,1989,,,6/8/2022 12:52pm
196,Royal Villa Motel ,(602) 266-6883,(IGTA),1102 E. Turney Ave.,Travel Agency,Phoenix,AZ,,1989,,,6/8/2022 12:52pm
197,Stixx ,,"(N),(PT),(D)",3015 N. 16th St.,Bars/Clubs,Phoenix,AZ,,1989,,,6/8/2022 12:52pm
198,Talk of the Town,,(L),4301 N. 7th Ave.,Bars/Clubs,Phoenix,AZ,,1989,,,6/8/2022 12:52pm
199,Taylor's,,"(*),(E)",4223 N. 7th St.,Bars/Clubs,Phoenix,AZ,,1989,,,6/8/2022 12:52pm
200,The Club,,"(*),(E)",4223 N. 7th St.,Bars/Clubs,Phoenix,AZ,,1989,,,6/8/2022 12:52pm
201,Travel Registry ,,(IGTA),3819 N. 3rd St.,Travel Agency,Phoenix,AZ,,1989,,,6/8/2022 12:52pm
202,Traxx,(Disco) (AH-WE),"(*),(YC),(AH),(WE),(PT)",1724 E. McDowell,Bars/Clubs,Phoenix,AZ,,1989,,,6/8/2022 12:52pm
203,Tuff Stuff ,"(Leather, Toys, etc.)",,1714 E. McDowell,Erotic Shop,Phoenix,AZ,,1989,,,6/8/2022 12:52pm
204,Western Express,(Publication),,"P.O. Box 5950, 85010",Publication,Phoenix,AZ,checked,1989,,,6/8/2022 12:52pm
205,Westways ,(Desert Resort) (602)582-3868,"(H),(IGTA),(*)","P.O. Box 41624, 85080",Hotel,Phoenix,AZ,checked,1989,,,1/3/2023 9:46pm
206,Winks,(Some PE) (Sun. brunch) ,"(*),(E),(PE)",5707 N. 7th St.,Bars/Clubs,Phoenix,AZ,,1989,,,6/8/2022 12:52pm
207,Women's Center,(602)431-0548,,,"Community Center/Support Group,Organization",Phoenix,AZ,checked,1989,,,1/3/2023 9:46pm
208,Central Park Library ,,"Cruisy Area,(AYOR)",,Cruising Areas,Phoenix,AZ,checked,1989,,,6/8/2022 12:52pm
209,Encanto Park ,,"Cruisy Area,(AYOR)",,Cruising Areas,Phoenix,AZ,checked,1989,,,6/8/2022 12:52pm
210,Greyhound Park ,(Sundays are cruisy at Park'n'Swap),Cruisy Area,,Cruising Areas,Phoenix,AZ,checked,1989,,,6/8/2022 12:52pm
211,Hitch-hikers:,2nd & Roosevelt Sts.,"Cruisy Area,(AYOR)",,Cruising Areas,Phoenix,AZ,checked,1989,,,6/8/2022 12:52pm
212,Metro Center,(Shopping complex nr. ice rink),Cruisy Area,,Cruising Areas,Phoenix,AZ,checked,1989,,,6/8/2022 12:52pm
213,Moeur Park ,,"Cruisy Area,(AYOR)",,Cruising Areas,Phoenix,AZ,checked,1989,,,6/8/2022 12:52pm
214,Papago Park ,,"Cruisy Area,(AYOR)",,Cruising Areas,Phoenix,AZ,checked,1989,,,6/8/2022 12:52pm
215,Thunderbird Park ,59th Ave. & Pinnacle Peak Rd.,Cruisy Area,,Cruising Areas,Phoenix,AZ,checked,1989,,,6/8/2022 12:52pm
216,Brazil ,(Disco) (Hi-tech),"(*),(YC)",7232 First St.,Bars/Clubs,Scottsdale,AZ,,1989,,,6/8/2022 12:52pm
217,Mr. B's Pub,(In alley),"(YC),(PE)",7125 5th Ave.,Bars/Clubs,Scottsdale,AZ,,1989,,,6/8/2022 12:52pm
218,Zorba's Book Shop,,(*),2924 N. Scottsdale Rd.,Book Store,Scottsdale,AZ,,1989,,,6/8/2022 12:52pm
219,Oak Creek Owl,1/2 mi. S. of 89A on Ariz. 179,"(M),(R)",,Restaurant,Sedona,AZ,checked,1989,,,6/8/2022 12:52pm
220,Marie's 1st Place,,"(M),(R)",709 S. Mill Ave.,Restaurant,Tempe,AZ,,1989,,,6/8/2022 12:52pm
221,Modern World Adult Books,,,1812 E. Apache,Book Store,Tempe,AZ,,1989,,,1/3/2023 9:47pm
222,A.S.U.,Student Union,Cruisy Area,,Cruising Areas,Tempe,AZ,checked,1989,,,6/8/2022 12:52pm
223,A.S.U.,Library (2nd),Cruisy Area,,Cruising Areas,Tempe,AZ,checked,1989,,,6/8/2022 12:52pm
224,Papago Park,(Southern part),Cruisy Area,,Cruising Areas,Tempe,AZ,checked,1989,,,6/8/2022 12:52pm
225,Rest Stop,Hwy 80N. ,"Cruisy Area,(AYOR)",,Cruising Areas,Tempe,AZ,checked,1989,,,6/8/2022 12:52pm
226,City Park,,"Cruisy Area,(AYOR)",,Cruising Areas,Tombstone,AZ,checked,1989,,,6/8/2022 12:52pm
227,Antigone,(Women's Bookstore),,,Book Store,Tucson,AZ,checked,1989,,4th Ave. & 5th St.,6/8/2022 12:52pm
228,Back Pocket,(Behind Joshua Tree),(*),,Bars/Clubs,Tucson,AZ,checked,1989,,,6/8/2022 12:52pm
229,Blue Willow,(R & gifts),"(M),(R)",2626 N. Campbell,Restaurant,Tucson,AZ,,1989,,,6/8/2022 12:52pm
230,Books Brothers,,(*),3242 E. Speedway,Book Store,Tucson,AZ,,1989,,,6/8/2022 12:52pm
231,Bookstore Southwest,(24 hrs.),,1400 S. Alvernon,Book Store,Tucson,AZ,,1989,,,6/8/2022 12:52pm
232,Buckaroo Book Store,(Trucker) I-10 nr. Craycroft,(F&S),,Book Store,Tucson,AZ,checked,1989,,,6/8/2022 12:52pm
233,Caesar's Book Store,,(F&S),2540 N. Miracle Mile,Book Store,Tucson,AZ,,1989,,,6/8/2022 12:52pm
234,Collett's,,"(L),(D),(P),(V)",3143 E. Speedway,Bars/Clubs,Tucson,AZ,,1989,,,6/8/2022 12:52pm
235,Congress ,(Very M) ,"(M),(OC),(RT)",311 E. Congress,Bars/Clubs,Tucson,AZ,,1989,,,6/8/2022 12:52pm
236,Dignity ,(Church),,"P.O. Box 27929, 85726",Religious Institution,Tucson,AZ,checked,1989,,,1/3/2023 9:48pm
237,El Toreso ,(R-Mexican),"(M),(R)",231 E. 26th St. ,Restaurant,Tucson,AZ,,1989,,,6/8/2022 12:52pm
238,Gay Hotline,(602) 881-1794,,,Hotline,Tucson,AZ,checked,1989,,,6/8/2022 12:52pm
239,Graduate ,(Disco),(*),23 W. University,Bars/Clubs,Tucson,AZ,,1989,,,6/8/2022 12:52pm
240,It's About Time,(Disco),(*),616 N. 4th Ave.,Bars/Clubs,Tucson,AZ,,1989,,,6/8/2022 12:52pm
241,Joshua Tree,"(Disco) (Cruisy) (Back Pocket & Patio, rear)","(*),(YC)",2921 N. 1st Ave.,"Bars/Clubs,Cruising Areas",Tucson,AZ,,1989,,,6/8/2022 12:55pm
242,M.C.C.,,(MCC),560 Stone Ave.,Religious Institution,Tucson,AZ,,1989,,,1/3/2023 9:47pm
243,Rita's Rendezvous ,,"(*),(D)",,Bars/Clubs,Tucson,AZ,checked,1989,,,6/8/2022 12:52pm
244,Rumorhazzit,,"(V),(D)",2222 N. Stone,Bars/Clubs,Tucson,AZ,,1989,,,6/8/2022 12:52pm
245,Speedway Arcade & Books,"(off Alvernon, nr. Avaition Hwy)","(*),(F&S)",3660 E. Speedway,Book Store,Tucson,AZ,,1989,,,6/8/2022 12:52pm
246,The Bookstore Southwest,,(F&S),1400 S. Alvernon,Book Store,Tucson,AZ,,1989,,,6/8/2022 12:52pm
247,The Observer,(Publication),,"P.O. Box 50733, 85703",Publication,Tucson,AZ,checked,1989,,,6/8/2022 12:52pm
248,Himmel Park ,,"Cruisy Area,(AYOR)",,Cruising Areas,Tucson,AZ,checked,1989,,,6/8/2022 12:52pm
249,Hitch-hikers,on E. Speedway,Cruisy Area,,Cruising Areas,Tucson,AZ,checked,1989,,,6/8/2022 12:52pm
250,Reid Park ,,"Cruisy Area,(AYOR)",,Cruising Areas,Tucson,AZ,checked,1989,,,6/8/2022 12:52pm
251,Santa Rita Hotel ,"(Bar, Pool, Spa)",Cruisy Area,,"Cruising Areas,Bars/Clubs,Hotel",Tucson,AZ,checked,1989,,,1/18/2023 9:27am
252,Tuscon Mall ,,Cruisy Area,,Cruising Areas,Tucson,AZ,checked,1989,,,6/8/2022 12:52pm
253,U. of Arizona,(Econ. bldg.),Cruisy Area,,Cruising Areas,Tucson,AZ,checked,1989,,,6/8/2022 12:52pm
254,U. of Arizona,(1st flr. Lib.),Cruisy Area,,Cruising Areas,Tucson,AZ,checked,1989,,,6/8/2022 12:52pm
255,Rest Stop,I-40 15 mi. west Both Sides,Cruisy Area,,Cruising Areas,Winslow,AZ,checked,1989,,,6/8/2022 12:52pm
256,Bargain Books,(Books & Flicks) (Cruisy) ,"Cruisy Area,(M)",240 E. 16th St.,"Cruising Areas,Book Store",Yuma,AZ,checked,1989,,,1/18/2023 9:39am
257,J.P.'s Cameo Lounge,(Some L) (Cruisy),"(*),(L),(PT),Cruisy Area",232 S. 4th Ave.,"Bars/Clubs,Cruising Areas",Yuma,AZ,checked,1989,,,11/15/2022 2:35pm
258,Owl Bookstore,,(M),,Book Store,Yuma,AZ,checked,1989,,"4th Ave, at 24th St.",6/8/2022 12:52pm
259,Hitch-hikers,on 4th Ave. & Hwy 8,"Cruisy Area,(AYOR)",,Cruising Areas,Yuma,AZ,checked,1989,,,6/8/2022 12:52pm
260,Joe Henry Park,,Cruisy Area,,Cruising Areas,Yuma,AZ,checked,1989,,,6/8/2022 12:52pm
261,Granada Park ,Clemente at Park ,Cruisy Area,,Cruising Areas,Alhambra,CA,checked,1989,,,6/8/2022 12:52pm
262,Co-op Tours,,(IGTA),"P.O. 10088, 92802-8088",Travel Agency,Anaheim,CA,checked,1989,,,6/8/2022 12:52pm
263,Maxi Tan,(Tanning salon) ,,631A N. Euclid,Bathhouses,Anaheim,CA,,1989,,,6/8/2022 12:52pm
264,Travel Advisors,,(IGTA),2223 W. Bali Rd.,Travel Agency,Anaheim,CA,,1989,,,6/8/2022 12:52pm
265,Atascadero Lake County Pk.,nr. zoo,Cruisy Area,,Cruising Areas,Atascadero,CA,checked,1989,,,6/8/2022 12:52pm
266,Awful Annie's Cafe,,"(M),(R)",160 Sacramento,Restaurant,Auburn,CA,,1989,,,6/8/2022 12:52pm
267,'BA' beach,on American River-downstream,"(BA),Cruisy Area",,Cruising Areas,Auburn,CA,checked,1989,,,6/8/2022 12:52pm
268,Cellar ,(Disco),"(*),(YC)",1927 'K' St.,Bars/Clubs,Bakersfield,CA,,1989,,,6/8/2022 12:52pm
269,M.C.C. & Women's Support Groups,,(MCC),2415 Alta Vista Dr.,"Religious Institution,Community Center/Support Group",Bakersfield,CA,,1989,,,1/3/2023 9:49pm
270,Top Hat,(Bookstore) (Cruisy) ,(AYOR),1524 Golden State Ave.,"Book Store,Cruising Areas",Bakersfield,CA,,1989,,,6/8/2022 12:55pm
271,Town Casino ,Hotel Padre,"(M),(E)",1913 'H' St.,"Bars/Clubs,Hotel",Bakersfield,CA,,1989,,,1/18/2023 9:20am
272,Trade Winds,(Disco) (Some L) ,"(M),(L)",1209 20th St.,Bars/Clubs,Bakersfield,CA,,1989,,,6/8/2022 12:52pm
273,Wildcat Books,,,2620 Chester,Book Store,Bakersfield,CA,,1989,,,6/8/2022 12:52pm
274,Beach Park,(Wed. & WE nights),Cruisy Area,,Cruising Areas,Bakersfield,CA,checked,1989,,21st & Oak Sts.,6/8/2022 12:52pm
275,Fosters Donuts,Savon Shopping Center,Cruisy Area,,Cruising Areas,Bakersfield,CA,checked,1989,,,6/8/2022 12:52pm
276,Gordons Ferry ,,Cruisy Area,,Cruising Areas,Bakersfield,CA,checked,1989,,,6/8/2022 12:52pm
277,Greyhound Bus Depot,,Cruisy Area,,Cruising Areas,Bakersfield,CA,checked,1989,,,6/8/2022 12:52pm
278,Valley Plaza,,Cruisy Area,,Cruising Areas,Bakersfield,CA,checked,1989,,,6/8/2022 12:52pm
279,7-Eleven Store,,Cruisy Area,,Cruising Areas,Barstow,CA,checked,1989,,First & Main,6/8/2022 12:52pm
280,Barstow Mall,,Cruisy Area,,Cruising Areas,Barstow,CA,checked,1989,,,6/8/2022 12:52pm
281,Greyhound Bus Depot,,Cruisy Area,,Cruising Areas,Barstow,CA,checked,1989,,,6/8/2022 12:52pm
282,Gay Men's Health Collective Berkeley Free Clinic,,,2339 Durant Ave.,Health Clinic,Berkeley,CA,,1989,,,6/8/2022 12:52pm
283,Steam Works,(Hot tub) (Gym) One block off Univ. Ave.,(*),2107 4th St.,Gym,Berkeley,CA,,1989,,,1/3/2023 9:49pm
284,White House,(See Oakland),,,Bars/Clubs,Berkeley,CA,checked,1989,,,6/30/2022 2:33pm
285,Acquatic Park ,Campers & Vans,Cruisy Area,,Cruising Areas,Berkeley,CA,checked,1989,,,6/8/2022 12:52pm
286,Lake Tamescal Park ,,Cruisy Area,,Cruising Areas,Berkeley,CA,checked,1989,,,6/8/2022 12:52pm
287,Lake Temescal Beach,,Cruisy Area,,Cruising Areas,Berkeley,CA,checked,1989,,,6/8/2022 12:52pm
288,U. of CA.,Hearst Gym,Cruisy Area,,Cruising Areas,Berkeley,CA,checked,1989,,,6/8/2022 12:52pm
289,Eagle's Nest ,,"(M),(B&B)","41675 Big Bear Rd. P.O. Box 1003, 92315",Bars/Clubs,Big Bear,CA,checked,1989,,,1/3/2023 9:50pm
290,Grey Squirrel Cabins,,"(M),(H)","Box 5404, 92315",Hotel,Big Bear,CA,checked,1989,,,6/8/2022 12:52pm
291,'Rest Stop' ,on Hwy 111 N.,Cruisy Area,,Cruising Areas,Brawley,CA,checked,1989,,,6/8/2022 12:52pm
292,7-Eleven Store,(Best late),Cruisy Area,109 Lambert Rd. ,Cruising Areas,Brea,CA,checked,1989,,,6/30/2022 2:31pm
293,7-Eleven Store,(Best late),Cruisy Area,1200 S. Euclid,Cruising Areas,Brea,CA,checked,1989,,,1/18/2023 9:56am
294,Brea Mall,,"Cruisy Area,(AYOR)",,Cruising Areas,Brea,CA,checked,1989,,,6/8/2022 12:52pm
295,Buena Park Mall,May Co. ,"Cruisy Area,(AYOR)",,Cruising Areas,Buena Park,CA,checked,1989,,,6/8/2022 12:52pm
296,La Fiesta Travel ,,(IGTA),2128 Manning St.,Travel Agency,Burbank,CA,,1989,,,6/8/2022 12:52pm
297,Greyhound Bus Depot,,Cruisy Area,,Cruising Areas,Calexico,CA,checked,1989,,,6/8/2022 12:52pm
298,Sade's,(Very M) ,(M),,Bars/Clubs,Carmel,CA,checked,1989,,Ocean nr. Lincoln,6/30/2022 2:33pm
299,Carmel Park Beach,(Dunes- N. end),Cruisy Area,,Cruising Areas,Carmel,CA,checked,1989,,,6/8/2022 12:52pm
300,Nine Hundred Cherry,(Disco) ,"(*),(YC),(PT)",900 Cherry St.,Bars/Clubs,Chico,CA,,1989,,,6/8/2022 12:52pm
301,Bidwell Park ,"Cedar Grove & upper part, by the river ","Cruisy Area,(AYOR)",,Cruising Areas,Chico,CA,checked,1989,,,6/8/2022 12:52pm
302,'F' St. Book Store,,,,Book Store,Chula Vista,CA,checked,1989,,,6/8/2022 12:52pm
303,Blue Fish Cover Resort,(Clear Lake Oaks),"(L),(H)",10573 E. Hwy 20,Hotel,Clear Lake,CA,,1989,,,6/8/2022 12:52pm
304,Cabaret Bar,,"(*),(E)",9435 Hwy 20,Bars/Clubs,Glenhaven,CA,,1989,,,6/8/2022 12:52pm
305,Cracked Skillet,(Clear Lake Oaks),(R),10561 E. Hwy 20,Restaurant,Clear Lake,CA,,1989,,,6/8/2022 12:52pm
306,Lake Place Resort,(Trailers) (Hot Tub) (707)998-3331,"(H),(WE),(*)",9515 Harbor Dr.,Hotel,Glenhaven,CA,,1989,,,6/8/2022 12:52pm
307,Marina Inn Motel,(Near Glenhaven) (707) 988-9501,,,Hotel,Clear Lake,CA,checked,1989,,,6/8/2022 12:52pm
308,Sunset Point Resort ,(Bunchouse-RV's) (Clear Lake Oaks) (707)998-9933,(H),12037 E. Hwy 20,Hotel,Clear Lake,CA,,1989,,,6/8/2022 12:52pm
309,Austin Beach Park,(Clear Lake Highlands) ,Cruisy Area,,Cruising Areas,Clear Lake,CA,checked,1989,,,6/8/2022 12:52pm
310,Kneeling Park,(Fun),Cruisy Area,,Cruising Areas,Clear Lake,CA,checked,1989,,,6/8/2022 12:52pm
311,Library Park ,(Lakeport),Cruisy Area,,Cruising Areas,Clear Lake,CA,checked,1989,,,6/8/2022 12:52pm
312,Concord Bookstore ,Off Monument Blvd.,,,Book Store,Concord,CA,checked,1989,,,6/8/2022 12:52pm
313,M.C.C.,(415) 827-2960,(MCC),,Religious Institution,Concord,CA,checked,1989,,,1/3/2023 9:50pm
314,Zander Travel Service ,(415) 682-1400,(IGTA),,Travel Agency,Concord,CA,checked,1989,,,6/8/2022 12:52pm
315,Diablo Valley College,(off courtyard- lower level) ,Cruisy Area,,Cruising Areas,Concord,CA,checked,1989,,,6/8/2022 12:52pm
316,Sun Valley Mall,Macy's ,"Cruisy Area,(AYOR)",,Cruising Areas,Concord,CA,checked,1989,,,6/8/2022 12:52pm
317,New Directions Travel Company ,,(IGTA),,Travel Agency,Corona Del Mar,CA,checked,1989,,,6/8/2022 12:52pm
318,Lion's Den ,(Disco) (Cruisy) ,(PT),719 W. 19th St.,"Bars/Clubs,Cruising Areas",Costa Mesa,CA,,1989,,,6/8/2022 12:57pm
319,M.C.C. ,,(MCC),148 E. 22nd St.,Religious Institution,Costa Mesa,CA,,1989,,,1/3/2023 9:50pm
320,Newport Station ,(Disco) (Closed Sun. & Mon.),"(*),(YC),(W),(V),(PT),(E)",1945 Placentia ,Bars/Clubs,Costa Mesa,CA,,1989,,,1/3/2023 9:50pm
321,"Odyssey Travel, Inc. ",,(IGTA),1219 Belfast Ave.,Theatre,Costa Mesa,CA,,1989,,,6/8/2022 12:52pm
322,Orange Coast College ,Fine Arts,Cruisy Area,,Cruising Areas,Costa Mesa,CA,checked,1989,,,6/8/2022 12:52pm
323,Orange Coast College ,Men's P.E. bldgs. ,"Cruisy Area,(AYOR)",,Cruising Areas,Costa Mesa,CA,checked,1989,,,6/8/2022 12:52pm
324,South Coast Plaza Shopping Center,,"Cruisy Area,(AYOR)",,Cruising Areas,Costa Mesa,CA,checked,1989,,,6/8/2022 12:52pm
325,Silver Fox,,(OC),10095 Saich Way,Bars/Clubs,Cupertino,CA,,1989,,,6/8/2022 12:52pm
326,Henry Dana St. Park,,Cruisy Area,,Cruising Areas,Dana Point,CA,checked,1989,,,6/8/2022 12:52pm
327,U.C.D. ,Shields Library (4th Floor),Cruisy Area,,Cruising Areas,Davis,CA,checked,1989,,,6/8/2022 12:52pm
328,U.C.D. ,TB5 Bldg.,Cruisy Area,,Cruising Areas,Davis,CA,checked,1989,,,6/8/2022 12:52pm
329,Stallion Oak Ranch ,(Resort) ,"(P),(H)","P.O. Box 155, 92016",Hotel,Descanso,CA,checked,1989,,,6/8/2022 12:52pm
330,Dutch Treat ,(Sounds fun!) Off Hwy 80,"(M),(R)",,Restaurant,Dutch Flat,CA,checked,1989,,,6/8/2022 12:52pm
331,'F' Street Bookstore,,,158 E. Main,Book Store,El Cajon,CA,,1989,,,6/8/2022 12:52pm
332,Parkway Plaza Mall ,May Co.,Cruisy Area,,Cruising Areas,El Cajon,CA,checked,1989,,,6/8/2022 12:52pm
333,Wells Park,,Cruisy Area,,Cruising Areas,El Cajon,CA,checked,1989,,,6/8/2022 12:52pm
334,'Rest Stop' ,on I-8 W. ,Cruisy Area,,Cruising Areas,El Centro,CA,checked,1989,,,6/8/2022 12:52pm
335,Adams Park,,Cruisy Area,,Cruising Areas,El Centro,CA,checked,1989,,,6/8/2022 12:52pm
336,El Centro Park,Benches,"Cruisy Area,(AYOR)",,Cruising Areas,El Centro,CA,checked,1989,,,6/8/2022 12:52pm
337,Four Corners,Imperial & Euclid (Winchell's),Cruisy Area,,Cruising Areas,El Centro,CA,checked,1989,,,6/8/2022 12:52pm
338,Four Corners,Imperial & Euclid (Pizza Hut),Cruisy Area,,Cruising Areas,El Centro,CA,checked,1989,,,6/8/2022 12:52pm
339,Four Corners,Imperial & Euclid (Jack in the Box),Cruisy Area,,Cruising Areas,El Centro,CA,checked,1989,,,6/8/2022 12:52pm
340,Myron's Bar,behind Greyhound Depot,Cruisy Area,,Cruising Areas,El Centro,CA,checked,1989,,,6/8/2022 12:52pm
341,Eddie's ,,(PT),4101 N. Arden Dr.,Bars/Clubs,El Monte,CA,,1989,,,6/8/2022 12:52pm
342,'F' Street Bookstore ,,(*),237 E. Grand,Book Store,Escondido,CA,,1989,,,6/8/2022 12:52pm
343,Panchali's ,,"(N),(M)",831 S. Escondido ,Bars/Clubs,Escondido,CA,,1989,,,6/8/2022 12:52pm
344,Grape Day Park,(Heritage Section) 1st & 'C' Sts.,Cruisy Area,,Cruising Areas,Escondido,CA,checked,1989,,,6/8/2022 12:52pm
345,Driftwood Tavern,,"(D),(L),(PT),(W),(WE),(*)",,Bars/Clubs,Eureka,CA,checked,1989,,,6/30/2022 2:33pm
346,Pink Palace ,(Beer & Wine) ,"(R),(D),(PT)",611 3rd St.,"Bars/Clubs,Restaurant",Eureka,CA,,1989,,,1/18/2023 10:01am
347,Rainbow Balloons,"(Gifts, etc) ",,527 4th St.,Book Store,Eureka,CA,,1989,,,6/8/2022 12:52pm
348,Old Town ,Nights,Cruisy Area,,Cruising Areas,Eureka,CA,checked,1989,,,6/8/2022 12:52pm
349,Sequoia Park Zoo,,"Cruisy Area,(AYOR)",,Cruising Areas,Eureka,CA,checked,1989,,,6/8/2022 12:52pm
350,Trinidad Beach St. Park,21 mi. N. of Eureka 'BA' beach 7/10 mi. N. of park entrance,"Cruisy Area,(BA)",,Cruising Areas,Eureka,CA,checked,1989,,,6/8/2022 12:52pm
351,Adult Book Store,(Cruisy) Shopping Cntr. nr. Travis A.F.B. main gate,Cruisy Area,,"Book Store,Cruising Areas",Fairfield,CA,checked,1989,,,11/15/2022 2:35pm
352,Air Passenger Terminal ,,Cruisy Area,,Cruising Areas,Fairfield,CA,checked,1989,,,6/8/2022 12:52pm
353,Bowling Alley,,Cruisy Area,,Cruising Areas,Fairfield,CA,checked,1989,,,6/8/2022 12:52pm
354,Adult Book Store,(Cruisy) ,Cruisy Area,,"Cruising Areas,Erotic Shop,Book Store",Fontana,CA,checked,1989,,Valley Blvd. nr. Cherry,1/18/2023 9:44am
355,Cap'n'Capps Country Inn,(707)964-1415,(H),32980 Gibney Lane,Hotel,Fort Bragg,CA,,1989,,,6/8/2022 12:52pm
356,Dehaven Valley Farm ,('BA' beach) 10 mi. N. of Ft. Bragg (707)964-5252,"(IGTA),(*),(B&B),(H),(R)","39247 Hwy 1, P.O. Box 211, 95488",Restaurant,Fort Bragg,CA,checked,1989,,,1/3/2023 9:51pm
357,Golden Gate Adult Book Store,,(F&S),40555-B Grimmer Blvd.,"Book Store,Erotic Shop",Fremont,CA,,1989,,,7/19/2022 12:55pm
358,Coyote Hills Regional Park,,Cruisy Area,,Cruising Areas,Fremont,CA,checked,1989,,,6/8/2022 12:52pm
359,Answers ,(Publication) ,,2613 E. Ashlan,Publication,Fresno,CA,,1989,,,6/8/2022 12:52pm
360,Cool Adult Store,(24hrs) ,,3601 E. Ventura Ave.,Erotic Shop,Fresno,CA,,1989,,,6/8/2022 12:52pm
361,Denny's ,,"(M),(R),(AH)",3120 N. Blackstone,Restaurant,Fresno,CA,,1989,,,6/8/2022 12:52pm
362,Fresno Express,(Disco) (Game Room) ,"(*),(PT),(V)",708 N. Blackstone,Bars/Clubs,Fresno,CA,,1989,,,1/3/2023 9:52pm
363,Fig Gorden Bookstore,,,6015 N. Palm #101,Book Store,Fresno,CA,,1989,,,6/8/2022 12:52pm
364,High Energy ,(Unisex) (Some L) (Disco) ,"(L),(*)",2250 N. Weber ,Bars/Clubs,Fresno,CA,,1989,,,6/8/2022 12:52pm
365,M.C.C.,(Unitarian Church) ,(MCC),4144 N. Millbrook,Religious Institution,Fresno,CA,,1989,,,1/3/2023 9:52pm
366,Metro ,,"(R),(*)",1445 'F' St.,Restaurant,Fresno,CA,,1989,,at Tuolumne,6/8/2022 12:52pm
367,Olive Tower Cafe,,"(M),(R)",936 E. Olive ,Restaurant,Fresno,CA,,1989,,,6/8/2022 12:52pm
